2025-10-28 03:25:30: Price=$4215.85, Position=No position, Balance=1001.97 USDC
2025-10-28 17:16:19: Price=$4116.35, Position=No position, Balance=1001.97 USDC
2025-10-28 17:17:03: Price=$114353.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:17:19: Price=$4116.35, Position=No position, Balance=1001.97 USDC
2025-10-28 17:18:04: Price=$114379.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:18:21: Price=$4117.45, Position=No position, Balance=1001.97 USDC
2025-10-28 17:19:04: Price=$114379.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:19:21: Price=$4117.45, Position=No position, Balance=1001.97 USDC
2025-10-28 17:20:04: Price=$114379.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:20:21: Price=$4117.45, Position=No position, Balance=1001.97 USDC
2025-10-28 17:21:06: Price=$114380.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:21:22: Price=$4118.05, Position=No position, Balance=1001.97 USDC
2025-10-28 17:22:06: Price=$114380.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:22:22: Price=$4118.05, Position=No position, Balance=1001.97 USDC
2025-10-28 17:23:06: Price=$114380.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:23:22: Price=$4118.05, Position=No position, Balance=1001.97 USDC
2025-10-28 17:24:07: Price=$114332.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:24:25: Price=$4114.95, Position=No position, Balance=1001.97 USDC
2025-10-28 17:25:07: Price=$114332.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:25:25: Price=$4114.95, Position=No position, Balance=1001.97 USDC
2025-10-28 17:26:07: Price=$114332.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:26:25: Price=$4114.95, Position=No position, Balance=1001.97 USDC
2025-10-28 17:27:09: Price=$114249.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:27:26: Price=$4107.75, Position=No position, Balance=1001.97 USDC
2025-10-28 17:28:09: Price=$114249.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:28:26: Price=$4107.75, Position=No position, Balance=1001.97 USDC
2025-10-28 17:29:09: Price=$114249.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:29:26: Price=$4107.75, Position=No position, Balance=1001.97 USDC
2025-10-28 17:30:10: Price=$114276.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:30:28: Price=$4103.45, Position=No position, Balance=1001.97 USDC
2025-10-28 17:31:10: Price=$114276.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:31:28: Price=$4103.45, Position=No position, Balance=1001.97 USDC
2025-10-28 17:32:10: Price=$114276.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:32:28: Price=$4103.45, Position=No position, Balance=1001.97 USDC
2025-10-28 17:33:12: Price=$114286.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:33:30: Price=$4107.95, Position=No position, Balance=1001.97 USDC
2025-10-28 17:34:12: Price=$114286.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:34:30: Price=$4107.95, Position=No position, Balance=1001.97 USDC
2025-10-28 17:35:12: Price=$114286.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:35:30: Price=$4107.95, Position=No position, Balance=1001.97 USDC
2025-10-28 17:36:14: Price=$114324.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:36:31: Price=$4108.55, Position=No position, Balance=1001.97 USDC
2025-10-28 17:37:14: Price=$114324.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:37:31: Price=$4108.55, Position=No position, Balance=1001.97 USDC
2025-10-28 17:38:14: Price=$114324.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:38:31: Price=$4108.55, Position=No position, Balance=1001.97 USDC
2025-10-28 17:39:15: Price=$114330.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:39:33: Price=$4108.65, Position=No position, Balance=1001.97 USDC
2025-10-28 17:40:15: Price=$114330.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:40:33: Price=$4108.65, Position=No position, Balance=1001.97 USDC
2025-10-28 17:41:15: Price=$114330.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:41:33: Price=$4108.65, Position=No position, Balance=1001.97 USDC
2025-10-28 17:42:17: Price=$114373.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:42:34: Price=$4109.95, Position=No position, Balance=1001.97 USDC
2025-10-28 17:43:17: Price=$114373.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:43:34: Price=$4109.95, Position=No position, Balance=1001.97 USDC
2025-10-28 17:44:17: Price=$114373.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:44:34: Price=$4109.95, Position=No position, Balance=1001.97 USDC
2025-10-28 17:45:18: Price=$114472.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:45:36: Price=$4120.15, Position=No position, Balance=1001.97 USDC
2025-10-28 17:46:18: Price=$114472.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:46:36: Price=$4120.15, Position=No position, Balance=1001.97 USDC
2025-10-28 17:47:18: Price=$114472.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:47:36: Price=$4120.15, Position=No position, Balance=1001.97 USDC
2025-10-28 17:48:20: Price=$114476.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:48:37: Price=$4118.15, Position=No position, Balance=1001.97 USDC
2025-10-28 17:49:20: Price=$114476.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:49:37: Price=$4118.15, Position=No position, Balance=1001.97 USDC
2025-10-28 17:50:20: Price=$114476.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:50:37: Price=$4118.15, Position=No position, Balance=1001.97 USDC
2025-10-28 17:51:22: Price=$114431.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:51:39: Price=$4117.65, Position=No position, Balance=1001.97 USDC
2025-10-28 17:52:22: Price=$114431.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:52:39: Price=$4117.65, Position=No position, Balance=1001.97 USDC
2025-10-28 17:53:22: Price=$114431.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:53:39: Price=$4117.65, Position=No position, Balance=1001.97 USDC
2025-10-28 17:54:23: Price=$114530.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:54:40: Price=$4123.95, Position=No position, Balance=1001.97 USDC
2025-10-28 17:55:23: Price=$114530.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:55:41: Price=$4123.95, Position=No position, Balance=1001.97 USDC
2025-10-28 17:56:23: Price=$114530.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:56:41: Price=$4123.95, Position=No position, Balance=1001.97 USDC
2025-10-28 17:57:25: Price=$114517.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:57:42: Price=$4122.45, Position=No position, Balance=1001.97 USDC
2025-10-28 17:58:25: Price=$114517.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:58:42: Price=$4122.45, Position=No position, Balance=1001.97 USDC
2025-10-28 17:59:25: Price=$114517.50, Position=No position, Balance=1001.97 USDC
2025-10-28 17:59:42: Price=$4122.45, Position=No position, Balance=1001.97 USDC
2025-10-28 18:00:26: Price=$114514.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:00:44: Price=$4121.95, Position=No position, Balance=1001.97 USDC
2025-10-28 18:01:26: Price=$114514.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:01:44: Price=$4121.95, Position=No position, Balance=1001.97 USDC
2025-10-28 18:02:26: Price=$114514.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:02:44: Price=$4121.95, Position=No position, Balance=1001.97 USDC
2025-10-28 18:03:28: Price=$114484.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:03:45: Price=$4117.65, Position=No position, Balance=1001.97 USDC
2025-10-28 18:04:28: Price=$114484.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:04:45: Price=$4117.65, Position=No position, Balance=1001.97 USDC
2025-10-28 18:05:28: Price=$114484.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:05:45: Price=$4117.65, Position=No position, Balance=1001.97 USDC
2025-10-28 18:06:30: Price=$114449.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:06:47: Price=$4115.65, Position=No position, Balance=1001.97 USDC
2025-10-28 18:07:30: Price=$114449.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:07:47: Price=$4115.65, Position=No position, Balance=1001.97 USDC
2025-10-28 18:08:30: Price=$114449.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:08:47: Price=$4115.65, Position=No position, Balance=1001.97 USDC
2025-10-28 18:09:32: Price=$114449.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:09:49: Price=$4115.05, Position=No position, Balance=1001.97 USDC
2025-10-28 18:10:32: Price=$114449.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:10:49: Price=$4115.05, Position=No position, Balance=1001.97 USDC
2025-10-28 18:11:32: Price=$114449.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:11:49: Price=$4115.05, Position=No position, Balance=1001.97 USDC
2025-10-28 18:12:34: Price=$114449.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:12:50: Price=$4110.95, Position=No position, Balance=1001.97 USDC
2025-10-28 18:13:34: Price=$114449.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:13:50: Price=$4110.95, Position=No position, Balance=1001.97 USDC
2025-10-28 18:14:34: Price=$114449.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:14:50: Price=$4110.95, Position=No position, Balance=1001.97 USDC
2025-10-28 18:15:36: Price=$114495.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:15:52: Price=$4114.95, Position=No position, Balance=1001.97 USDC
2025-10-28 18:16:36: Price=$114495.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:16:52: Price=$4114.95, Position=No position, Balance=1001.97 USDC
2025-10-28 18:17:36: Price=$114495.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:17:52: Price=$4114.95, Position=No position, Balance=1001.97 USDC
2025-10-28 18:18:38: Price=$114446.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:18:54: Price=$4113.45, Position=No position, Balance=1001.97 USDC
2025-10-28 18:19:38: Price=$114446.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:19:54: Price=$4113.45, Position=No position, Balance=1001.97 USDC
2025-10-28 18:20:38: Price=$114446.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:20:54: Price=$4113.45, Position=No position, Balance=1001.97 USDC
2025-10-28 18:21:39: Price=$114479.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:21:55: Price=$4113.65, Position=No position, Balance=1001.97 USDC
2025-10-28 18:22:39: Price=$114479.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:22:55: Price=$4113.65, Position=No position, Balance=1001.97 USDC
2025-10-28 18:23:39: Price=$114479.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:23:55: Price=$4113.65, Position=No position, Balance=1001.97 USDC
2025-10-28 18:24:41: Price=$114527.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:24:57: Price=$4121.35, Position=No position, Balance=1001.97 USDC
2025-10-28 18:25:41: Price=$114527.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:25:57: Price=$4121.35, Position=No position, Balance=1001.97 USDC
2025-10-28 18:26:41: Price=$114527.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:26:57: Price=$4121.35, Position=No position, Balance=1001.97 USDC
2025-10-28 18:27:44: Price=$114519.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:27:58: Price=$4120.35, Position=No position, Balance=1001.97 USDC
2025-10-28 18:28:44: Price=$114519.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:28:58: Price=$4120.35, Position=No position, Balance=1001.97 USDC
2025-10-28 18:29:44: Price=$114519.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:29:58: Price=$4120.35, Position=No position, Balance=1001.97 USDC
2025-10-28 18:30:46: Price=$114491.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:31:00: Price=$4116.45, Position=No position, Balance=1001.97 USDC
2025-10-28 18:31:46: Price=$114491.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:32:00: Price=$4116.45, Position=No position, Balance=1001.97 USDC
2025-10-28 18:32:46: Price=$114491.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:33:00: Price=$4116.45, Position=No position, Balance=1001.97 USDC
2025-10-28 18:33:48: Price=$114472.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:34:01: Price=$4113.05, Position=No position, Balance=1001.97 USDC
2025-10-28 18:34:48: Price=$114472.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:35:02: Price=$4113.05, Position=No position, Balance=1001.97 USDC
2025-10-28 18:35:48: Price=$114472.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:36:02: Price=$4113.05, Position=No position, Balance=1001.97 USDC
2025-10-28 18:36:50: Price=$114474.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:37:03: Price=$4112.85, Position=No position, Balance=1001.97 USDC
2025-10-28 18:37:50: Price=$114474.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:38:03: Price=$4112.85, Position=No position, Balance=1001.97 USDC
2025-10-28 18:38:50: Price=$114474.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:39:03: Price=$4112.85, Position=No position, Balance=1001.97 USDC
2025-10-28 18:39:52: Price=$114448.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:40:05: Price=$4110.85, Position=No position, Balance=1001.97 USDC
2025-10-28 18:40:52: Price=$114448.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:41:05: Price=$4110.85, Position=No position, Balance=1001.97 USDC
2025-10-28 18:41:52: Price=$114448.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:42:05: Price=$4110.85, Position=No position, Balance=1001.97 USDC
2025-10-28 18:42:54: Price=$114446.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:43:06: Price=$4111.15, Position=No position, Balance=1001.97 USDC
2025-10-28 18:43:54: Price=$114446.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:44:06: Price=$4111.15, Position=No position, Balance=1001.97 USDC
2025-10-28 18:44:54: Price=$114446.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:45:06: Price=$4111.15, Position=No position, Balance=1001.97 USDC
2025-10-28 18:45:56: Price=$114526.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:46:08: Price=$4113.85, Position=No position, Balance=1001.97 USDC
2025-10-28 18:46:56: Price=$114526.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:47:08: Price=$4113.85, Position=No position, Balance=1001.97 USDC
2025-10-28 18:47:56: Price=$114526.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:48:08: Price=$4113.85, Position=No position, Balance=1001.97 USDC
2025-10-28 18:48:58: Price=$114542.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:49:09: Price=$4116.95, Position=No position, Balance=1001.97 USDC
2025-10-28 18:49:58: Price=$114542.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:50:09: Price=$4116.95, Position=No position, Balance=1001.97 USDC
2025-10-28 18:50:58: Price=$114542.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:51:09: Price=$4116.95, Position=No position, Balance=1001.97 USDC
2025-10-28 18:51:59: Price=$114540.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:52:11: Price=$4115.95, Position=No position, Balance=1001.97 USDC
2025-10-28 18:52:59: Price=$114540.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:53:11: Price=$4115.95, Position=No position, Balance=1001.97 USDC
2025-10-28 18:53:59: Price=$114540.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:54:11: Price=$4115.95, Position=No position, Balance=1001.97 USDC
2025-10-28 18:55:01: Price=$114581.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:55:13: Price=$4117.85, Position=No position, Balance=1001.97 USDC
2025-10-28 18:56:01: Price=$114581.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:56:13: Price=$4117.85, Position=No position, Balance=1001.97 USDC
2025-10-28 18:57:01: Price=$114581.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:57:13: Price=$4117.85, Position=No position, Balance=1001.97 USDC
2025-10-28 18:58:02: Price=$114579.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:58:14: Price=$4116.05, Position=No position, Balance=1001.97 USDC
2025-10-28 18:59:02: Price=$114579.50, Position=No position, Balance=1001.97 USDC
2025-10-28 18:59:14: Price=$4116.05, Position=No position, Balance=1001.97 USDC
2025-10-28 19:00:02: Price=$114579.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:00:14: Price=$4116.05, Position=No position, Balance=1001.97 USDC
2025-10-28 19:01:04: Price=$114566.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:01:16: Price=$4115.95, Position=No position, Balance=1001.97 USDC
2025-10-28 19:02:04: Price=$114566.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:02:16: Price=$4115.95, Position=No position, Balance=1001.97 USDC
2025-10-28 19:03:04: Price=$114566.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:03:16: Price=$4115.95, Position=No position, Balance=1001.97 USDC
2025-10-28 19:04:05: Price=$114519.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:04:17: Price=$4115.65, Position=No position, Balance=1001.97 USDC
2025-10-28 19:05:05: Price=$114519.50, Position=No position, Balance=1001.97 USDC
