2025-10-31 07:51:58: Price=$4033.65, Position=No position, Balance=1001.97 USDC
2025-11-07 03:37:54: Price=$101654.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:38:55: Price=$101786.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:39:56: Price=$101786.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:40:56: Price=$101786.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:41:57: Price=$101237.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:42:57: Price=$101237.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:43:57: Price=$101237.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:44:59: Price=$101435.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:45:59: Price=$101435.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:46:59: Price=$101435.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:48:00: Price=$101396.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:49:00: Price=$101396.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:50:00: Price=$101396.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:51:02: Price=$101313.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:52:02: Price=$101313.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:53:02: Price=$101313.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:54:03: Price=$101247.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:55:03: Price=$101247.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:56:03: Price=$101247.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:57:05: Price=$101298.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:58:05: Price=$101298.50, Position=No position, Balance=1001.97 USDC
2025-11-07 03:59:05: Price=$101298.50, Position=No position, Balance=1001.97 USDC
2025-11-07 04:00:07: Price=$101380.50, Position=No position, Balance=1001.97 USDC
2025-11-07 04:01:07: Price=$101380.50, Position=No position, Balance=1001.97 USDC
2025-11-07 04:02:07: Price=$101380.50, Position=No position, Balance=1001.97 USDC
2025-11-07 04:03:08: Price=$101491.50, Position=No position, Balance=1001.97 USDC
2025-11-07 04:04:08: Price=$101491.50, Position=No position, Balance=1001.97 USDC
2025-11-07 04:05:08: Price=$101491.50, Position=No position, Balance=1001.97 USDC
2025-11-07 04:06:10: Price=$101456.00, Position=No position, Balance=1001.97 USDC
2025-11-07 04:07:10: Price=$101456.00, Position=No position, Balance=1001.97 USDC
2025-11-07 04:08:10: Price=$101456.00, Position=No position, Balance=1001.97 USDC
2025-11-07 04:09:11: Price=$101392.50, Position=No position, Balance=1001.97 USDC
2025-11-07 04:10:11: Price=$101392.50, Position=No position, Balance=1001.97 USDC
2025-11-07 04:11:11: Price=$101392.50, Position=No position, Balance=1001.97 USDC
2025-11-07 04:12:13: Price=$101472.50, Position=No position, Balance=1001.97 USDC
2025-11-07 04:13:13: Price=$101472.50, Position=No position, Balance=1001.97 USDC
2025-11-07 04:14:13: Price=$101472.50, Position=No position, Balance=1001.97 USDC
2025-11-07 04:15:14: Price=$101312.50, Position=No position, Balance=1001.97 USDC
2025-11-07 04:16:14: Price=$101312.50, Position=No position, Balance=1001.97 USDC
2025-11-07 04:17:14: Price=$101312.50, Position=No position, Balance=1001.97 USDC
2025-11-07 04:18:16: Price=$101097.50, Position=No position, Balance=1001.97 USDC
